slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
0,0,0,1,-1,-2,0,-2,-1,0.0
1,1,-3,-4,-5,-1,0,0,0,0.005
2,0,-1,-2,-1,-2,-2,-2,0,0.01
3,0,-1,-1,-2,0,-1,0,-1,0.015
4,-1,0,0,1,1,0,-1,1,0.02
5,-2,-1,1,0,0,-3,-2,-1,0.025
6,0,-1,-2,-3,-1,0,-2,0,0.03
7,-1,-1,0,-1,0,-1,0,-2,0.035
8,-1,-1,-1,-3,-1,0,0,-1,0.04
9,-1,0,-3,-1,-2,0,-1,0,0.045
10,-1,1,1,-1,-2,-2,-2,-1,0.05
11,-2,-1,-2,-2,-1,-1,0,-2,0.055
12,-1,0,0,-1,-2,-1,-1,-1,0.06
13,0,-1,1,1,0,-1,0,-1,0.065
14,-1,-1,-1,0,0,-2,1,-2,0.07
15,-1,0,1,0,0,-1,-2,0,0.075
16,-1,-2,-2,-1,0,-1,-1,0,0.08
17,-1,0,0,1,1,0,-1,1,0.085
18,-2,0,0,0,-1,0,0,0,0.09
19,-1,0,0,0,0,0,-2,-1,0.095
20,-2,0,-2,0,0,0,0,-1,0.1
21,-2,0,-2,-2,-2,0,-1,-1,0.105
22,-1,-4,1,1,1,0,0,-2,0.11
23,0,-1,-3,0,-3,-1,0,-1,0.115
24,0,1,-2,-2,-1,1,0,-1,0.12
25,-1,-1,-1,0,-1,0,-2,-1,0.125
26,0,0,-1,0,-1,-1,-1,-1,0.13
27,0,1,-1,-2,-1,-1,-1,0,0.135
28,-1,-1,0,-1,-2,-1,-1,0,0.14
29,-1,0,0,1,2,-2,-1,-1,0.145
30,0,-2,0,-1,-1,-1,1,-2,0.15
31,0,0,0,0,1,-2,-1,-1,0.155
32,-1,-2,-1,-1,-2,-1,-1,-1,0.16
33,0,0,0,-1,1,2,0,-1,0.165
34,-1,-1,-1,-1,0,-1,-1,1,0.17
35,0,-2,-1,-1,-1,-1,-1,-1,0.17500000000000002
36,-2,0,1,1,0,0,-2,-1,0.18
37,-1,-2,-3,-1,-2,-2,1,0,0.185
38,-1,-2,-5,-3,-2,-2,-3,-1,0.19
39,-3,-2,-3,-1,-1,0,2,0,0.195
40,-1,-1,-1,0,0,-2,-1,0,0.2
41,-2,-1,-1,-1,-1,-1,-1,1,0.20500000000000002
42,1,1,0,-1,0,0,0,-2,0.21
43,-2,-1,-1,-3,-1,0,-1,-2,0.215
44,0,-1,-1,0,-1,0,0,-1,0.22
45,-1,-3,-2,-2,-2,-3,-1,-1,0.225
46,-4,-1,-2,-1,0,-1,0,0,0.23
47,0,-1,1,1,-1,1,-3,-1,0.23500000000000001
48,-1,-1,-2,-1,-1,-1,-1,0,0.24
49,0,1,2,0,0,-1,-1,-2,0.245
50,1,-1,0,1,1,0,-1,1,0.25
51,0,0,-1,-2,-2,-1,1,1,0.255
52,0,0,-2,-2,-2,1,-2,-1,0.26
53,0,0,-3,-3,-4,-2,-1,-1,0.265
54,1,-1,-1,-1,0,-1,0,-2,0.27
55,0,-1,3,1,-1,-1,-1,-2,0.275
56,0,-1,-1,-2,0,-1,-1,-1,0.28
57,-1,-2,0,-2,-1,-1,1,0,0.28500000000000003
58,-2,-1,0,-1,-1,0,0,1,0.29
59,1,-1,-4,0,-2,-2,0,-1,0.295
60,0,-1,1,-2,-2,-1,-2,-1,0.3
61,0,-1,-3,-1,-3,0,-2,0,0.305
62,-2,-1,-4,-3,-1,-1,0,-1,0.31
63,-2,1,3,1,1,0,-2,0,0.315
64,-2,-1,0,-1,-1,-1,-1,-2,0.32
65,-2,0,1,1,-3,0,-2,-2,0.325
66,0,-1,3,0,-3,0,-3,-2,0.33
67,-1,-1,-2,-1,-2,-1,-3,-1,0.335
68,0,0,0,-1,-2,-2,-2,-1,0.34
69,0,-1,-1,0,0,-1,-3,0,0.34500000000000003
70,-1,1,-1,-2,-1,-1,-1,-1,0.35000000000000003
71,-1,-1,-2,-2,-2,-1,-1,-2,0.355
72,-1,-2,-3,0,-1,0,0,-1,0.36
73,-1,-1,0,1,1,0,0,2,0.365
74,-1,-1,0,1,-1,0,-1,-1,0.37
75,0,-1,0,0,-1,0,-1,-1,0.375
76,-1,-1,-2,-2,-1,-1,0,-1,0.38
77,0,-2,-4,-1,0,0,-3,-2,0.385
78,0,-1,-2,0,1,0,0,-3,0.39
79,-1,1,-1,0,-2,-2,0,1,0.395
80,-1,-1,2,1,0,0,1,0,0.4
81,-1,0,-1,-1,0,0,-1,-2,0.405
82,0,-3,0,0,-1,0,-1,0,0.41000000000000003
83,-2,-4,-4,-2,0,-1,-1,-1,0.41500000000000004
84,0,0,0,-2,-2,0,-1,-1,0.42
85,-2,0,-2,-3,-2,-1,-3,0,0.425
86,-1,-1,-3,-1,-2,0,0,-2,0.43
87,0,-1,2,-1,0,-2,-3,1,0.435
88,-1,-1,-4,0,0,-2,0,0,0.44
89,-1,0,0,-3,-2,-1,-1,-4,0.445
90,0,-1,-2,-1,0,0,-1,-2,0.45
91,1,-1,-1,-1,0,-1,-1,-2,0.455
92,-1,-1,0,0,1,-1,1,-1,0.46
93,1,0,1,0,0,-2,0,0,0.465
94,-1,0,-1,0,-1,-2,0,2,0.47000000000000003
95,-1,0,0,-1,0,-1,-1,-2,0.47500000000000003
96,-1,-1,-3,-3,-3,0,0,0,0.48
97,0,-1,0,0,-1,0,1,-1,0.485
98,0,-1,0,0,1,0,-1,-2,0.49
99,-2,-1,0,-2,0,0,-1,-1,0.495
100,0,1,1,1,-1,-1,-1,-1,0.5
101,0,-2,-3,-2,0,-1,0,0,0.505
102,1,0,1,0,-2,-1,0,0,0.51
103,0,-1,-2,0,-2,0,1,-1,0.515
104,0,1,1,-1,0,1,-1,0,0.52
105,-2,-1,-1,1,0,-2,-1,-1,0.525
106,-1,1,2,-1,-1,-2,0,-2,0.53
107,-1,-1,-4,-4,-4,-2,-2,-1,0.535
108,-1,-2,-2,0,-1,-1,-2,0,0.54
109,-1,0,0,0,-1,0,-1,1,0.545
110,-2,-2,0,-1,0,0,0,0,0.55
111,-1,-1,1,0,-2,0,0,0,0.555
112,-1,-1,-1,-1,-1,-1,-3,-2,0.56
113,-1,-1,1,-1,-2,0,2,-2,0.5650000000000001
114,-1,-1,-1,0,0,0,-1,0,0.5700000000000001
115,-2,-1,2,0,0,-1,0,-2,0.5750000000000001
116,-2,-1,-3,-1,-2,-2,0,1,0.58
117,-1,1,1,0,-2,-1,-1,-2,0.585
118,-1,-2,-2,-2,-3,-2,0,0,0.59
119,0,0,-1,0,0,-1,-1,-1,0.595
120,-1,-1,0,0,-3,-1,-1,-2,0.6
121,-1,-1,1,-1,-1,-2,0,-2,0.605
122,-1,-2,-2,-2,-2,-1,-1,1,0.61
123,-1,-1,-4,-1,-2,-2,-1,1,0.615
124,-1,-3,-3,-2,-1,-1,0,0,0.62
125,0,-2,-3,-1,-2,0,-1,-1,0.625
126,0,0,-2,1,0,-1,0,-2,0.63
127,-1,-1,-1,-1,-1,-1,-1,-1,0.635
128,-1,-2,1,-2,-1,0,0,-2,0.64
129,-2,0,0,0,-1,0,-1,0,0.645
130,-1,-1,1,0,-1,-1,-1,1,0.65
131,1,-2,0,0,-1,0,-1,-1,0.655
132,0,2,1,0,0,-1,-2,-1,0.66
133,0,-2,-2,-3,-4,-1,-3,0,0.665
134,0,-1,-2,-2,-2,-2,-1,0,0.67
135,0,-1,0,1,1,0,0,0,0.675
136,-1,0,-1,-1,0,-2,0,0,0.68
