slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
0,-1,-2,1,1,0,-2,-2,-1,0
1,-2,-1,-1,-1,-1,-1,-1,-1,0.005
2,-2,0,-1,-1,0,-1,-1,-1,0.01
3,0,-2,-3,-1,0,0,0,-1,0.015
4,0,0,-1,0,-2,0,3,-1,0.02
5,-1,-1,1,-1,0,-1,0,-2,0.025
6,0,-1,-1,0,1,-1,-1,-1,0.03
7,-1,-1,0,0,0,-1,0,-2,0.035
8,-2,-1,-1,-1,-1,1,0,1,0.04
9,1,-1,-2,-3,-2,0,0,-1,0.045
10,0,-2,2,0,0,1,1,0,0.05
11,0,1,1,-1,0,-1,-2,-1,0.055
12,0,-1,-2,-3,0,-1,-2,0,0.06
13,0,0,-1,-2,-1,-1,0,0,0.065
14,1,-1,-1,-2,-2,0,-2,-1,0.07
15,-2,0,0,0,0,0,-1,1,0.075
16,-1,1,-2,-3,-1,1,-2,0,0.08
17,-1,-1,0,1,0,0,-2,-1,0.085
18,0,-2,-2,-3,-2,-1,0,1,0.09
19,0,-2,-1,0,-1,-2,-1,-1,0.095
20,0,-2,-3,-1,0,-3,0,-2,0.1
21,0,-1,-1,0,0,-1,-1,-3,0.105
22,-2,0,-1,1,-2,-1,-2,-1,0.11
23,-2,-3,-3,-2,-2,1,0,-1,0.115
24,1,-2,-2,-1,-1,-1,-1,0,0.12
25,-1,0,0,-1,-2,0,-1,-1,0.125
26,1,-1,-3,0,0,0,0,-1,0.13
27,0,-1,0,0,-1,-1,0,0,0.135
28,-1,0,-1,1,1,-1,-1,0,0.14
29,-1,1,-1,0,-1,0,1,-1,0.145
30,-3,0,0,-1,-3,0,-1,-1,0.15
31,-1,-1,-1,0,0,1,-1,-1,0.155
32,1,1,-1,-2,-3,2,0,-1,0.16
33,-2,-3,-2,-2,-1,0,-1,-1,0.165
34,-1,-2,-2,-3,-2,-3,-1,-1,0.17
35,-1,-2,0,-2,0,1,0,1,0.175
36,-1,-1,1,0,-1,0,-2,1,0.18
37,-1,-2,-3,0,0,0,0,1,0.185
38,-1,-1,-2,0,0,0,0,-1,0.19
39,1,0,-2,0,-1,-1,1,-1,0.195
40,-2,-2,-2,0,-1,-2,1,-2,0.2
41,0,-1,-2,-2,-1,-1,-2,-2,0.205
42,-1,-3,0,-1,-1,0,-1,0,0.21
43,-2,-1,-2,-1,-2,0,-2,0,0.215
44,-3,-1,1,-1,-1,1,-1,-1,0.22
45,-2,0,1,-2,-1,-2,0,-1,0.225
46,-1,0,0,-2,-3,-2,-1,-1,0.23
47,0,-3,0,-2,1,-1,0,1,0.235
48,0,-1,1,1,1,-2,1,0,0.24
49,1,-2,0,-1,-1,-2,-2,0,0.245
50,0,-1,0,-2,-1,-1,-3,-1,0.25
51,-2,-4,-4,-3,-5,-2,-2,-2,0.255
52,0,-3,0,1,1,2,1,0,0.26
53,0,-2,-3,-1,-1,-1,0,-1,0.265
54,-2,-1,-1,1,1,2,-2,0,0.27
55,-2,1,2,1,0,-2,-1,-2,0.275
56,-2,2,0,-4,-1,-3,-2,-3,0.28
57,0,1,-2,0,0,-1,-1,0,0.285
58,0,-2,-1,1,-1,-1,0,0,0.29
59,1,0,0,0,-1,-2,-2,0,0.295
60,-2,-1,0,0,-2,-1,-3,-1,0.3
61,0,1,1,-1,-1,0,0,0,0.305
62,-1,-1,-1,-2,-1,0,0,-1,0.31
63,-1,-1,-1,-2,1,0,0,-3,0.315
64,-1,-2,-1,-1,-2,-1,0,0,0.32
65,0,-1,2,3,0,0,0,1,0.325
66,0,1,-1,0,-1,-1,0,-1,0.33
67,-1,0,2,-1,-1,-1,0,-1,0.335
68,-1,-3,-2,0,-1,1,-1,-1,0.34
69,-2,-2,-3,-1,-2,-1,-1,-1,0.345
70,-1,0,0,0,1,-2,1,0,0.35
71,1,2,-1,0,0,1,-1,-2,0.355
72,0,2,-2,-1,-2,-1,-1,0,0.36
73,-2,-2,1,0,-1,-2,-3,-1,0.365
74,1,-1,-1,0,-1,-1,-2,-1,0.37
75,0,0,-1,-2,-3,-2,-1,-1,0.375
76,-2,-3,0,0,-1,-1,1,-3,0.38
77,0,-1,-2,-1,0,0,0,-1,0.385
78,-1,-2,-2,-3,-2,0,-1,0,0.39
79,0,-1,-2,1,1,-1,0,1,0.395
80,-1,0,-2,-2,-2,0,-2,-1,0.4
81,0,-1,-2,-2,-3,-2,-2,-1,0.405
82,-1,-3,0,1,-2,-1,-1,-1,0.41
83,-2,1,1,0,-2,1,0,0,0.415
84,-1,-1,1,-1,0,-3,0,-2,0.42
85,0,-1,1,0,0,1,-2,-1,0.425
86,0,1,0,-1,2,0,-1,-1,0.43
87,-3,-1,-2,-2,-3,-1,-1,-1,0.435
88,-2,-2,-4,-1,-3,-2,0,0,0.44
89,-2,-1,0,0,1,-1,1,-1,0.445
90,-1,0,-3,-1,0,-1,0,-1,0.45
91,0,-1,-2,0,1,-1,-1,-1,0.455
92,0,3,2,1,-1,-2,-2,-1,0.46
93,-2,-1,-2,1,-2,-3,-3,-1,0.465
94,-1,-1,2,-1,-1,0,-2,1,0.47
95,-1,-4,-4,-2,-1,0,-1,0,0.475
96,0,-2,0,-1,-1,1,-3,0,0.48
97,-1,0,0,0,-4,0,-1,-1,0.485
98,-1,0,1,0,0,-3,-3,-1,0.49
99,-1,0,1,-1,-2,-1,-2,0,0.495
100,0,0,-1,0,0,-1,-1,1,0.5
101,1,-1,-2,-1,-1,0,1,-1,0.505
102,-1,-2,-3,-3,-1,1,2,-1,0.51
103,-2,-4,-2,-2,-2,0,-2,-1,0.515
104,-1,0,1,-1,-1,0,0,-3,0.52
105,-1,0,-1,-1,1,0,0,0,0.525
106,-2,-1,-2,-1,-2,-2,-1,-2,0.53
107,-1,0,1,-1,-1,-2,1,0,0.535
108,0,-1,-3,-2,-4,-1,-1,0,0.54
