slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
0,-2,-1,0,0,0,-1,-1,0,0.0
1,0,-2,-1,-3,-2,-1,-1,0,0.005
2,-1,-1,-1,-2,0,-1,-1,0,0.01
3,1,0,1,-1,0,0,-1,-1,0.015
4,0,0,0,-1,-1,0,0,-1,0.02
5,-1,0,2,1,0,0,-1,-1,0.025
6,-2,1,0,0,-1,-1,-1,0,0.03
7,-4,-4,-4,-2,0,-1,-1,-3,0.035
8,1,3,4,1,1,0,-1,0,0.04
9,-2,-1,1,0,-1,0,0,-1,0.045
10,0,-1,-1,0,-1,2,-1,-1,0.05
11,-2,-2,-2,0,-3,-3,0,-1,0.055
12,-1,-1,-2,0,-2,0,-1,-1,0.06
13,0,-3,-4,-2,0,-1,-1,-1,0.065
14,0,0,-1,0,-2,-2,1,-1,0.07
15,1,0,1,-1,0,-1,-1,0,0.075
16,-1,-2,-1,0,-1,0,0,0,0.08
17,0,-1,-1,1,-2,-1,0,1,0.085
18,0,0,-1,-1,-2,-1,-1,0,0.09
19,1,3,3,2,0,0,0,2,0.095
20,0,-3,-3,-1,-2,-1,0,-1,0.1
21,0,1,1,0,-2,0,-2,0,0.105
22,0,-1,0,1,1,-1,1,-1,0.11
23,-2,-1,-2,-1,-3,-1,-2,-1,0.115
24,-1,-2,1,0,1,-1,-2,0,0.12
25,-1,1,-1,-1,-1,-2,-1,0,0.125
26,-1,0,0,-1,-1,0,-1,-1,0.13
27,-1,-2,-2,-3,-2,0,-1,0,0.135
28,-4,1,0,-1,1,-1,1,-1,0.14
29,0,-1,0,0,-1,-1,-1,-3,0.145
30,-2,-1,-2,0,-1,-2,-1,0,0.15
31,-2,-1,-1,-1,-2,0,0,-1,0.155
32,-1,0,1,0,-1,0,-1,1,0.16
33,-2,-4,-2,-2,0,-1,-1,-1,0.165
34,0,-2,-4,-4,-2,-1,0,-2,0.17
35,-2,-1,-1,-1,1,-2,-2,-2,0.17500000000000002
36,0,0,-1,-2,-2,-2,-3,-1,0.18
37,-1,3,3,1,0,0,2,1,0.185
38,-1,0,1,1,-1,0,0,-1,0.19
39,-2,0,2,2,0,-1,-1,0,0.195
40,-1,-3,-5,-2,-3,-2,-1,-2,0.2
41,-2,1,2,-1,0,-1,-1,0,0.20500000000000002
42,-2,-2,-1,0,-2,0,-2,-2,0.21
43,-1,3,3,0,0,-1,-1,0,0.215
44,1,2,2,0,0,-1,-1,0,0.22
45,-1,-2,-3,0,-1,-1,-2,-1,0.225
46,0,-1,0,1,0,-2,-1,-2,0.23
47,1,-2,-1,-1,-1,-2,-2,-2,0.23500000000000001
48,-1,-4,-2,-1,-2,-2,-1,-1,0.24
49,-1,-3,-5,-4,-2,-2,-2,-3,0.245
50,0,2,1,0,0,0,0,1,0.25
51,-2,-4,-6,-2,0,-1,0,0,0.255
52,0,1,1,0,1,0,0,0,0.26
53,1,0,-1,-3,-1,-1,-1,-1,0.265
54,-2,-1,3,-1,-1,-1,-1,-2,0.27
55,0,-2,-1,0,0,1,0,-1,0.275
56,0,-2,-2,0,0,-1,-1,1,0.28
57,-3,0,-2,-1,-2,-1,0,-1,0.28500000000000003
58,-1,0,0,-1,0,0,-1,1,0.29
59,-1,-2,-3,-2,-2,0,-1,0,0.295
60,-1,-3,-1,0,-1,-3,0,-3,0.3
61,0,0,2,0,-1,-2,-2,0,0.305
62,0,-3,-4,-1,-1,-1,0,0,0.31
63,-2,-2,0,0,-1,-1,-2,0,0.315
64,0,-1,-3,-2,-1,1,0,1,0.32
65,-1,-4,-6,-4,-2,-4,-3,-1,0.325
66,-1,0,0,0,-1,-2,1,-2,0.33
67,-3,-2,0,0,0,-1,1,-1,0.335
68,-1,1,1,0,-2,0,-1,1,0.34
69,1,1,1,1,0,0,1,0,0.34500000000000003
70,-2,-3,-5,-5,-5,-1,-2,-2,0.35000000000000003
71,2,1,0,-2,-1,-2,-1,-2,0.355
72,0,3,4,-1,2,-1,0,-1,0.36
73,0,-5,-5,-3,-1,0,-3,-3,0.365
74,1,0,0,-1,0,-3,0,0,0.37
75,-2,0,-3,-2,-2,-1,-1,-3,0.375
76,-1,-2,-1,0,-1,0,-1,-2,0.38
77,1,1,1,2,1,0,-1,0,0.385
78,-2,-1,-1,-2,0,-1,0,0,0.39
79,-1,0,2,0,-1,0,-1,0,0.395
80,0,0,0,1,-2,0,-2,-1,0.4
81,-3,-5,-6,-3,-3,-1,-1,-3,0.405
82,1,3,1,1,1,-1,-3,-2,0.41000000000000003
83,1,3,3,-1,1,-1,-1,0,0.41500000000000004
84,-1,-1,-1,-1,0,0,1,-1,0.42
85,0,-2,0,1,-1,0,0,0,0.425
86,-1,-1,-1,1,1,-1,1,0,0.43
87,0,-2,-1,-1,-2,-1,0,0,0.435
88,0,2,0,1,1,-1,0,1,0.44
89,-2,1,2,0,0,-1,-1,0,0.445
90,-1,-1,0,-1,-1,0,-2,-1,0.45
91,1,2,1,-2,-1,0,-1,0,0.455
92,-2,-5,-6,-3,-3,-1,-2,-2,0.46
93,0,0,3,1,-1,-1,-1,0,0.465
94,2,0,3,3,1,2,1,1,0.47000000000000003
95,-2,-1,-1,0,1,-1,-2,-1,0.47500000000000003
96,-3,-3,-4,-2,-2,-2,-1,-3,0.48
97,-1,1,0,-2,-1,0,0,0,0.485
98,0,-2,-1,-1,-1,1,0,0,0.49
99,-3,-3,-3,-1,-1,0,-2,-1,0.495
100,-2,-2,-2,-1,-2,0,-1,-1,0.5
101,1,0,-1,1,0,-1,0,1,0.505
102,-1,1,-1,-4,-3,-2,-1,-2,0.51
103,0,-2,0,-1,-1,-1,0,-1,0.515
104,-2,2,-1,-3,-1,-1,-2,0,0.52
105,1,2,2,0,-3,-1,-1,0,0.525
106,-1,-3,-6,-1,-1,-2,-2,-1,0.53
107,-2,0,0,0,-1,-1,-1,-1,0.535
108,-1,-2,0,1,-1,-1,1,0,0.54
109,-1,-4,-4,-1,-2,-1,0,0,0.545
110,-1,-1,-2,-1,-1,0,-1,1,0.55
111,0,-2,-1,0,0,-1,-1,-2,0.555
112,0,-1,1,0,0,-1,0,-2,0.56
113,-3,0,1,2,2,0,1,0,0.5650000000000001
114,-1,-1,-3,-2,-2,-1,-2,-2,0.5700000000000001
115,0,-1,-1,-3,1,0,1,0,0.5750000000000001
116,0,1,0,0,0,0,-1,0,0.58
117,0,-1,-1,-1,0,0,0,-1,0.585
118,-2,0,-1,-1,0,0,-2,0,0.59
119,0,1,0,-1,-1,0,0,-1,0.595
120,0,-4,-4,-1,-1,-2,-2,-1,0.6
121,-1,2,0,-1,1,-1,-1,-2,0.605
122,0,-1,1,0,-1,-2,-1,0,0.61
123,-1,0,1,-1,-3,-3,-2,-1,0.615
124,1,-3,0,-2,0,0,0,0,0.62
125,0,0,-1,1,-1,-1,-1,0,0.625
126,1,1,4,0,-1,-1,0,-2,0.63
127,-1,1,1,1,-2,-2,-1,0,0.635
128,0,3,3,1,1,2,0,0,0.64
129,-2,-1,0,-3,-1,0,0,0,0.645
130,-2,-2,-1,-1,0,-1,0,0,0.65
131,0,0,0,0,-2,0,-1,0,0.655
132,-2,-1,-3,-3,-2,-2,-1,0,0.66
133,-3,-1,-2,-2,0,-1,0,-2,0.665
134,-1,0,1,0,-1,-1,0,1,0.67
135,1,-2,-4,-1,-1,-1,-1,-1,0.675
136,-1,-2,-3,-1,0,-1,1,2,0.68
137,0,-1,0,0,1,-1,-1,0,0.685
138,1,0,1,-1,1,-1,-1,0,0.6900000000000001
139,-1,-2,-4,0,-1,0,-1,-1,0.6950000000000001
140,0,0,-3,-1,-1,-1,-2,-1,0.7000000000000001
141,1,0,-3,0,-2,-2,0,0,0.705
142,-1,-1,0,0,2,1,1,0,0.71
143,-1,1,2,1,2,-1,1,1,0.715
144,-3,-3,-5,-2,-1,-2,-2,-1,0.72
145,-1,-3,-4,-2,-1,-1,0,-1,0.725
146,-2,1,-1,-2,-2,-2,0,-2,0.73
147,1,-2,-3,-2,-1,-1,1,-1,0.735
148,0,-2,1,0,-1,0,0,0,0.74
149,-1,-2,-2,-2,0,-1,-5,-1,0.745
150,-1,0,0,0,-2,-1,-2,-1,0.75
151,-1,0,-1,0,0,0,0,-1,0.755
152,-1,1,2,0,-1,-1,-2,-1,0.76
153,0,-1,1,0,0,0,1,0,0.765
154,1,-2,-4,-1,0,0,0,-1,0.77
155,1,-1,0,-1,0,0,-1,-1,0.775
156,2,-1,0,-2,-2,0,0,-1,0.78
157,-1,-1,0,0,1,-1,0,-2,0.785
158,0,-3,-3,-1,-1,-1,-1,0,0.79
159,-1,-2,-1,-1,0,-2,-1,0,0.795
160,-3,-2,-3,-2,0,0,0,-1,0.8
161,0,0,2,-1,-2,-2,0,1,0.805
162,-1,0,-3,0,-1,0,0,-1,0.81
163,-2,0,-1,-1,-1,0,-1,0,0.8150000000000001
164,0,0,0,0,0,0,0,-2,0.8200000000000001
165,-2,0,-1,-1,-1,-2,-1,-1,0.8250000000000001
166,0,-3,-2,0,-1,-1,0,-3,0.8300000000000001
167,-2,-2,-3,-2,-1,-1,-2,-2,0.835
168,-2,0,-2,-1,0,-2,-1,0,0.84
169,-1,-1,-1,0,-2,-1,-1,-1,0.845
170,-3,-1,-2,-1,0,0,-1,-3,0.85
171,0,4,5,1,1,-1,0,0,0.855
172,-2,-6,-7,-2,-2,-2,-3,-2,0.86
173,-1,2,2,-1,-1,0,-1,-1,0.865
174,1,4,4,2,1,0,0,2,0.87
175,-1,-3,-2,-1,-1,0,0,-1,0.875
176,0,3,2,1,1,-1,-1,0,0.88
177,-1,0,-1,0,-1,0,-3,-2,0.885
178,0,-3,1,0,0,0,-3,1,0.89
179,-2,0,-2,-3,-3,0,-1,0,0.895
180,1,0,1,0,0,-1,1,0,0.9
181,0,-1,-1,0,-1,0,0,0,0.905
182,0,0,-1,-2,-1,-1,-2,-1,0.91
183,1,-1,-1,-1,-1,-2,-1,-3,0.915
184,-2,-2,-2,-1,-1,-2,-2,-2,0.92
185,-2,1,1,2,0,1,1,1,0.925
186,-2,-1,-1,-2,-1,-4,0,0,0.93
187,-1,-1,-1,0,-1,0,0,-2,0.935
188,0,-1,1,-1,-1,-1,-1,-1,0.9400000000000001
189,1,0,1,-1,0,1,0,-2,0.9450000000000001
190,0,-2,-2,-1,-1,-1,0,1,0.9500000000000001
191,-1,-2,-4,-2,-1,-2,-3,-1,0.9550000000000001
192,0,4,1,0,1,1,-1,-2,0.96
193,0,-1,0,-1,-2,0,-2,-2,0.965
194,-1,-2,-3,-2,-1,0,-1,-2,0.97
195,-2,-2,-2,-1,1,-1,-1,-2,0.975
196,-1,0,1,-1,1,0,1,1,0.98
197,0,-2,-3,-3,-1,-3,-1,-1,0.985
198,-1,0,0,0,-2,-3,0,-1,0.99
199,-1,1,1,2,0,-1,0,-1,0.995
200,-2,0,1,1,-2,1,-2,-2,1.0
201,-1,-4,-3,-1,2,-1,-1,0,1.0050000000000001
202,0,-1,-1,0,-1,0,-3,0,1.01
203,-1,-1,-1,0,-1,0,-1,0,1.0150000000000001
204,0,-3,0,-1,0,-1,0,0,1.02
205,1,0,-1,-1,-1,-2,-2,0,1.025
206,-2,-2,-1,-1,-1,-1,0,-1,1.03
207,-1,-1,-1,-2,0,-1,-2,2,1.035
208,1,0,1,-1,0,-2,0,-1,1.04
209,-3,0,-3,-2,-2,-2,-1,-2,1.045
210,1,1,1,2,0,0,1,0,1.05
211,-2,-2,-3,-3,-1,-1,-2,-2,1.055
212,-2,-2,-2,-1,-1,-2,-3,0,1.06
213,-2,-2,0,-1,-1,0,-3,-3,1.065
214,-2,-2,-2,-2,-2,-1,-2,-1,1.07
215,1,-1,-1,1,0,-2,0,1,1.075
216,-2,-1,-2,-1,-3,1,-3,-2,1.08
217,-1,-3,-3,-2,0,0,-1,0,1.085
218,-2,2,-1,0,0,-1,0,-1,1.09
219,0,-1,-1,-1,1,-1,-1,0,1.095
220,2,-1,-2,0,-1,-1,0,-2,1.1
221,0,-1,0,1,0,0,2,2,1.105
222,0,-3,-3,-2,-2,-3,-3,-4,1.11
223,-1,-4,-2,0,0,-1,-1,-2,1.115
224,-1,1,-1,-2,-1,-1,1,1,1.12
225,-2,-1,-4,-1,-2,0,-1,-1,1.125
226,0,-4,-5,-3,1,0,-1,-2,1.1300000000000001
227,0,0,-2,0,-1,1,0,-1,1.135
228,-2,-2,-4,-2,0,0,-1,-1,1.1400000000000001
229,1,0,1,0,1,1,-1,-1,1.145
230,-2,-2,-2,0,-1,0,-1,0,1.1500000000000001
231,0,0,2,-1,-2,0,-2,-1,1.155
232,-1,-2,-2,-1,0,-1,-1,-1,1.16
233,1,1,-1,-1,-1,-1,-1,0,1.165
234,0,1,5,1,0,0,-2,-2,1.17
235,2,3,3,3,2,1,1,2,1.175
236,-1,-2,-2,-4,-2,-1,-1,0,1.18
237,-1,2,2,-2,-2,-2,-1,-1,1.185
238,-1,-2,-5,-2,0,1,-1,-2,1.19
239,0,-3,-6,-3,-3,-2,-2,-1,1.195
240,0,1,0,0,-1,1,1,0,1.2
241,-1,2,3,2,2,1,1,0,1.205
242,-3,-2,-3,-3,-2,-1,-1,0,1.21
243,-1,0,0,-2,-1,-2,-2,-1,1.215
244,0,-2,1,1,0,1,1,-1,1.22
245,-1,-1,2,-1,-1,0,0,-2,1.225
246,-1,-3,-5,-3,-2,0,0,0,1.23
247,-1,0,1,1,0,1,0,-1,1.235
248,0,0,1,0,0,-2,-1,0,1.24
249,0,1,2,2,0,0,-3,-1,1.245
250,2,-3,-3,-1,0,-2,-1,-1,1.25
251,-1,0,3,1,1,-2,0,-1,1.2550000000000001
252,-2,-3,-2,-2,-1,-1,-1,-1,1.26
253,-1,0,-3,-2,0,-2,-3,-1,1.2650000000000001
254,1,1,1,1,-2,-1,1,-1,1.27
