slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
0,2,4,0,1,0,-4,-1,0,0.0
1,-3,-4,-6,-1,-2,-6,-2,-2,0.005
2,0,-2,-2,-1,-3,-1,0,-1,0.01
3,0,1,-1,-1,1,1,0,0,0.015
4,-3,-2,-5,-3,-3,-1,0,0,0.02
5,-5,-1,3,1,-1,-2,-2,-6,0.025
6,5,0,-2,-2,-2,0,0,-2,0.03
7,0,-3,-3,0,1,0,-1,-2,0.035
8,-3,-1,1,-1,-2,8,2,-1,0.04
9,0,1,1,0,-1,-1,0,0,0.045
10,-4,-4,-2,-1,0,-1,0,1,0.05
11,0,1,-1,-1,-3,-6,-6,0,0.055
12,2,3,0,2,2,1,4,0,0.06
13,0,-1,-4,-1,0,-2,-1,3,0.065
14,-1,3,-1,-2,-1,3,-1,-1,0.07
15,-1,-1,5,1,-2,-2,-1,2,0.075
16,-1,1,10,0,-1,-2,-3,-3,0.08
17,0,-2,-11,-2,1,5,3,-1,0.085
18,0,2,1,1,0,-2,0,1,0.09
19,-3,-6,-8,-5,-2,-2,-2,-3,0.095
20,-2,-2,4,-1,-1,-3,-3,0,0.1
21,2,0,2,-3,-2,-3,-2,-2,0.105
22,-7,-3,-2,0,1,3,2,-2,0.11
23,0,2,0,-2,0,-1,-1,0,0.115
24,1,-1,-3,0,0,-1,0,-2,0.12
25,-2,-3,4,-2,0,-2,-2,-2,0.125
26,-3,-3,-3,0,-1,-3,-1,0,0.13
27,0,-5,0,-3,-1,6,-1,0,0.135
28,-1,2,-1,-2,0,3,4,0,0.14
29,0,1,1,1,2,4,-2,-1,0.145
30,1,0,-1,-2,-2,-2,-2,-1,0.15
31,-1,-2,-4,-1,-1,4,-5,-1,0.155
32,1,1,7,1,-1,-3,1,1,0.16
33,2,3,-2,-1,-2,-1,2,1,0.165
34,-1,-4,-4,-1,-4,-5,3,-1,0.17
35,-2,-1,-4,0,-2,-3,-5,-5,0.17500000000000002
36,0,2,-2,-1,-2,-3,-2,5,0.18
37,-2,-5,0,-1,-2,-3,1,-2,0.185
38,-1,-1,-2,0,2,5,-3,-1,0.19
39,4,0,0,-1,-1,-6,2,2,0.195
40,-8,1,0,0,-2,-2,-4,-7,0.2
41,-1,-4,-2,-2,-3,-4,-4,0,0.20500000000000002
42,-2,-3,-8,-5,1,4,1,0,0.21
43,-2,4,6,0,-1,-4,0,-2,0.215
44,3,-5,-6,-3,-1,0,-3,0,0.22
45,1,1,-3,-1,-1,-3,0,0,0.225
46,0,0,-1,-1,-2,-3,-2,-4,0.23
47,-2,0,-5,-1,-1,2,1,-2,0.23500000000000001
48,0,5,7,2,-1,-3,1,-2,0.24
49,-2,-2,-3,-2,-3,4,0,-2,0.245
50,3,1,-6,2,1,-2,-3,0,0.25
51,-3,-5,-5,-3,0,-2,-2,-2,0.255
52,-3,-3,-3,-1,0,-4,-3,-7,0.26
53,6,0,0,0,0,4,3,2,0.265
54,-1,1,8,2,1,1,-1,1,0.27
55,-1,0,0,0,0,-3,2,1,0.275
56,-2,-6,-3,-2,0,1,-2,-3,0.28
57,1,2,-1,-3,1,-5,-4,0,0.28500000000000003
58,-8,-2,0,0,0,4,2,-3,0.29
